ID,Neurodiversity,Posted By,Employer,Post Type,Time Posted,Content,Likes,Comments,Shares,Timestamp Collected,Post URL,Post ID,hashtags,diseases,medical_advice,topic,workplace_related,medical_medicine_related,discrimination,medicine_related,relational_challenges,social_emotional_challenges,managing_diseases,summarize
2528,Depression,a Digital Marketing Manager 1,San Diego State University,Depression/Anxiety Talk,4 months,"Does anyone have experience with mood stabilizers / anxiety medication that they would like to share?

Context depression / addiction runs in my family (lost 3 uncles to suicide and both parents to addiction) and I've been struggling mentally as I get older.

I avoid alcohol / medication due to family history but I've found over the last few years I've been withdrawing from friends / family & finding myself in longer periods of feeling ""blue"" without a root cause reason.",2,6,1,9/21/24 11:29,https://www.fishbowlapp.com/post/does-anyone-have-experience-with-mood-stabilizers-anxiety-medication-that-they-would-like-to-sharecontext-depression,286,No hashtags found,Depression,Yes.,Mood stabilizers/an,No.,Yes.,No.,Yes.,Yes.,No.,Yes.,The key topic is seeking advice on mood stabilizers/anxiety medication for mental health struggles related to a family history of depression and addiction.
2529,Depression,an Associate,San Diego State University,Depression/Anxiety Talk,7 months,"I have had to quit my job due to health issues and am considering fighting to go on disability... I have a herniated disk, as well as severe anxiety, and depression, and ADHD. I am technically on my 2 weeks, but still unable to walk/lift so finding someone to cover my shifts is what I've still had to do... I feel like such a failure and my boss is only emphasizing that. What do I do?",3,5,0,9/21/24 11:29,https://www.fishbowlapp.com/post/i-have-had-to-quit-my-job-due-to-health-issues-and-am-considering-fighting-to-go-on-disability-i-have-a-herniated-disk-as-well,287,No hashtags found,Anxiety,Yes.,Disability due to health,Yes.,Yes.,No.,No.,No.,No.,No.,"The main topic is a person's health issues and their consideration of going on disability due to a herniated disk, severe anxiety, depression, and ADHD, which has led to them quitting their job and feeling like a failure."
2530,Depression,a Business Analyst 1,San Diego State University,Depression/Anxiety Talk,10 months,"December 1st is my last day at work due to being laid off. I'm trying to stay strong but the closer the date gets, the more anxiety and depression I have.",10,2,0,9/21/24 11:29,https://www.fishbowlapp.com/post/december-1st-is-my-last-day-at-work-due-to-being-laid-off-im-trying-to-stay-strong-but-the-closer-the-date-gets-the-more-anxiety-and-depression,288,No hashtags found,Anxiety,No.,Job loss and mental health,Yes.,No.,No.,No.,No.,No.,No.,The key topic is job loss and its impact on mental health.
2531,Depression,an Analyst,San Diego State University,Parents at Work,6 months,I've been suffering with postpartum depression and anxiety along with another health concern. Our newborn at 2 months develops some kind of gastro disorder similar to reflux. We had a few episodes where she vomited in her sleep choking causing her to stop breathing(scary). We had to take her to the ER. I feel so overwhelmed and can't sleep because I'm always worried about her. Under PWFA am lable to request WFH upon returning to work.,9,8,1,9/21/24 11:30,https://www.fishbowlapp.com/post/ive-been-suffering-with-postpartum-depression-and-anxiety-along-with-another-health-concern-our-newborn-at-2-months-develops-yoxp-5,289,No hashtags found,Depression,No.,Postpartum health concerns,No.,No.,No.,No.,No.,No.,No.,"The main topic is the challenges of dealing with postpartum depression, anxiety, and a newborn with gastro issues, and the possibility of requesting work from home under PWFA."
2532,Depression,a Manager,San Diego State University,Relationships,3 months,"My ex from over 10 years ago is reaching out to me. We did not have an amicable break-up and I moved away, cut off contact. We've both moved on relationship-wise, but now he's reaching out to me rehashing his feelings from a few years ago when he was struggling with depression. He keeps sending me emails with read receipts so he knows when I read them. I'm not sure what to do about this. I feel nothing at all anymore - indifferent to what he's saying. Should I respond?",2,6,0,9/21/24 11:30,https://www.fishbowlapp.com/post/my-ex-from-over-10-years-ago-is-reaching-out-to-me-we-did-not-have-an-amicable-break-up-and-i-moved-away-cut-off-contact-weve-both,290,No hashtags found,Depression,No.,Ex reaching out.,No.,No.,No.,No.,No.,No.,No.,The key topic is dealing with an ex reaching out after a difficult break-up and struggling with how to respond.
2533,Depression,a Producer,San Diego State University,Depression/Anxiety Talk,6 months,How do you guys deal with the depression/anxiety due to unemployment?,8,4,0,9/21/24 11:31,https://www.fishbowlapp.com/post/how-do-you-guys-deal-with-the-depressionanxiety-due-to-unemployment,291,No hashtags found,Depression,No.,Unemployment and mental health,Yes.,No.,No.,No.,No.,No.,No.,The main topic is coping with depression and anxiety caused by unemployment.
2534,Depression,an Investment Banking Analyst,San Diego State University,Finance,7 months,Thoughts on people who take medical leave for depression,3,5,0,9/21/24 11:31,https://www.fishbowlapp.com/post/thoughts-on-people-who-take-medical-leave-for-depression,292,No hashtags found,Depression,No.,"Medical leave, depression.",Yes.,No.,Yes.,No.,No.,Yes.,No.,"The main topic is ""medical leave for depression""."
2535,Depression,an Analyst,San Diego State University,Depression/Anxiety Talk,3 months,I feel like I’ve been slipping into a deep depression. It’s like things are crumbling beneath my feet and I can’t catch my footing. What are some ways you have coped with depression?,3,5,0,9/21/24 11:31,https://www.fishbowlapp.com/post/i-feel-like-ive-been-slipping-into-a-deep-depression-its-like-things-are-crumbling-beneath-my-feet-and-i-cant-catch-my-footing,293,No hashtags found,Depression,Yes.,Coping with depression.,No.,No.,No.,No.,No.,No.,Yes.,The key topic is coping with depression.
2536,Depression,an Associate,San Diego State University,Depression/Anxiety Talk,9 months,"If you’ve successfully managed OCD or depression without medication, can you share your experience? Why didn’t you use medication? And what non-medication psychotherapeutic treatments worked best?",4,7,1,9/21/24 11:32,https://www.fishbowlapp.com/post/if-youve-successfully-managed-ocd-or-depression-without-medication-can-you-share-your-experience-why-didnt-you-use-medication,294,No hashtags found,OCD,No.,Managing mental health without medication,No.,No.,No.,No.,No.,No.,Yes.,The key topic is managing OCD or depression without medication and identifying effective non-medication psychotherapeutic treatments.
2537,Depression,an Analyst,San Diego State University,The Worklife Bowl,4 months,"I’m looking into mental health leave at work and am wondering if anyone could provide insight on a few things:
1- Can you schedule the leave? I’d like the time to do a proper handoff but worry that scheduling a leave will make people see it as a vacation.
2 - how many specifics of the leave do I need to share with my manager?
3 - how likely is a mental health leave to get approved. I have a documented history of anxiety and depression and I see a physiatrist regularly.",1,8,0,9/21/24 11:32,https://www.fishbowlapp.com/post/im-looking-into-mental-health-leave-at-work-and-am-wondering-if-anyone-could-provide-insight-on-a-few-things-1-can-you-schedule,295,No hashtags found,Anxiety,No.,Mental health leave.,Yes.,No.,No.,No.,No.,No.,No.,"The key topic is mental health leave at work, including concerns about scheduling, sharing details with a manager, and the likelihood of approval."
2538,Depression,a Senior Associate,San Diego State University,Confession,3 months,What can a child (me) do when their parent is suffering from depression? Unfortunately the parent doesn’t believe in therapy. I feel so helpless.,2,13,0,9/21/24 11:33,https://www.fishbowlapp.com/post/what-can-a-child-do-when-their-parent-is-suffering-from-depression-unfortunately-parent-doesnt-believe-in-therapy-i-feel,296,No hashtags found,Depression,No.,"Parental depression, child",No.,No.,No.,No.,No.,No.,No.,The key topic is how to support a parent with depression who does not believe in therapy.
2539,Depression,a Senior Associate,San Diego State University,Relationships,a year,"I’ve been married 6 months and can’t stand my husband..I’ve had MDD for 12+ years and am already considering a divorce. I’m not sure if that is me or my depression talking.. has anyone experience this? Please share any advice. I don’t know if it’s my depression or it’s truly how I feel. I just know I can’t live this way any longer.
Im miserable and question ending my life every day.",1,7,0,9/21/24 11:33,https://www.fishbowlapp.com/post/ive-been-married-6-months-and-cant-stand-my-husband-ive-had-mdd-for-12-years-and-am-already-considering-a-divorce-im-not-sure,297,No hashtags found,Depression,No.,Marital problems and depression,No.,No.,No.,No.,No.,No.,No.,"The key topic is the author's struggle with their marriage and mental health, and their contemplation of divorce."
2540,Depression,an Associate,San Diego State University,Chicago Consulting,9 months,Can anyone recommend any hobbies with low cost and barrier to entry? Seasonal depression is hitting me. Didn’t grow up with many hobbies largely due to parents and costs,2,7,1,9/21/24 11:34,https://www.fishbowlapp.com/post/can-anyone-recommend-any-hobbies-with-low-cost-and-barrier-to-entry-seasonal-depression-is-hitting-me-didnt-grow-up-with,298,No hashtags found,Depression,No.,Low-cost hobbies.,No.,No.,No.,No.,No.,No.,No.,The main topic is seeking recommendations for low-cost and accessible hobbies to combat seasonal depression.
2541,Depression,a Consultant,San Diego State University,Veteran Bowl,a year,"Finally seeking therapy after a year of my brain feeling broken from deployment. Turns out it is anxiety, depression, and PTSD. 😵‍💫",6,5,0,9/21/24 11:34,https://www.fishbowlapp.com/post/finally-seeking-therapy-after-a-year-of-my-brain-feeling-broken-from-deployment-turns-out-it-is-anxiety-depression-and,299,No hashtags found,PTSD,Yes.,Mental health after deployment,Yes.,No.,Yes.,No.,Yes.,Yes.,Yes.,"The main topic is seeking therapy for anxiety, depression, and PTSD resulting from deployment."
