Neurodiversity,Posted By,Employer,Post Type,Time Posted,Content,Likes,Comments,Shares,Timestamp Collected,Post URL,Post ID
Anxiety,a Phlebotomist,,Depression/Anxiety Talk,5 months,"I’ve been looking for work for a few years in the Chicago area. I’ve had a few interviews, but never given the opportunity with each interview rejection or opportunity coming up I phase more and more anxiety. You would think I would be used to the rejection, but it gets worse with every Chance I get when the opportunity occurs. I do my best. I show confidence when there I engage in good conversation yet I don’t receive any emails or call back or I get rejection letters.",2.0,0.0,,2024-09-17 16:56:45,https://www.fishbowlapp.com/post/ive-been-looking-for-work-for-a-few-years-in-the-chicago-area-ive-had-a-few-interviews-but-never-given-the-opportunity-with,1213
Anxiety,a Vice President,,Confession,a year,"It’s almost 6AM and I haven’t slept because of severe Sunday scaries and anxiety about another week.

Ideas for jobs to potentially pivot to that is less stressful and more rewarding? Currently work in financial services.",2.0,1.0,,2024-09-17 16:57:08,https://www.fishbowlapp.com/post/its-almost-6am-and-i-havent-slept-because-of-severe-sunday-scaries-and-anxiety-about-another-week-ideas-for-jobs-to-potentially,1214
Anxiety,a Manager,,Depression/Anxiety Talk,3 months,In a rough place mentally 1) have been applying for jobs for the last 9 months with no offer 2) Haven’t seen my fiance for over 9 months since we have to wait til I find a job 3) My father is likely going to pass soon as he is not in great health and he lives all by himself in a city/states with no friends 4) my brother is disabled and it’s difficult on my mom who is his primary caretaker 5) the anxiety of not knowing when I’ll get an offer is preventing me from sleeping well,,1.0,,2024-09-17 16:57:32,https://www.fishbowlapp.com/post/in-a-rough-place-mentally-1-have-been-applying-for-jobs-for-the-last-9-months-with-no-offer-2-havent-seen-my-fiance-for-over-9,1215
Anxiety,an Associate,,Insurance Litigation,7 months,"Recently, my boss has turned critical, making me feel inadequate. The repetitive nature of my work has left me feeling unmotivated and unfulfilled. My anxiety has skyrocketed, and after multiple job changes in three years, I'm questioning my career path. Despite previous success and thriving outside work, my confidence is now shattered. How can I navigate these challenges and rebuild my confidence?",2.0,2.0,,2024-09-17 16:58:06,https://www.fishbowlapp.com/post/recently-my-boss-has-turned-critical-making-me-feel-inadequate-the-repetitive-nature-of-my-work-has-left-me-feeling-unmotivated-7jou-5,1216
Anxiety,a Manager,,Depression/Anxiety Talk,2 months,"I haven't thought about using an app to help with anxiety. Do you use any of these or other apps, and which do you like?",2.0,0.0,,2024-09-17 16:58:30,https://www.fishbowlapp.com/post/i-havent-thought-about-using-an-app-to-help-with-anxiety-do-you-use-any-of-these-or-other-apps-and-which-do-you-like,1217
Anxiety,an Admissions Coordinator,,Relationships,2 months,"Bittersweet about the push that a crisis like a divorce can cause. While in the relationship I stopped caring for myself, distracted myself with tons of work, basically neglecting my partner and getting upset at myself for the math not matching my effort. Post divorce, the drive is back from the fear of failure and the higher anxiety. Growth is happening, therapy is healing and I'm bettering but I would haved loved to have been slapped by reality while in it. The hardest lesson learned.",5.0,1.0,,2024-09-17 17:05:52,https://www.fishbowlapp.com/post/bittersweet-about-the-push-that-a-crisis-like-a-divorce-can-cause-while-in-the-relationship-i-stopped-caring-for-myself,1218
Anxiety,an Associate,,Big Law,2 months,"Anxiety and depression are rampant in Big Law. Any tips for coping, besides therapy (which I'm already doing)?",,0.0,,2024-09-17 17:06:15,https://www.fishbowlapp.com/post/anxiety-and-depression-are-rampant-in-big-law-any-tips-for-coping-besides-therapy-which-im-already-doing,1219
Anxiety,an Adjuster,,ADHD Professionals,9 months,"Struggling with my ADHD and anxiety (aren’t we all?)
Recently I have had problems with trying to start new tasks or complete others I have begun. Once I feel like I have hit a wall I want to jump to another task I think I can complete but then it usually starts all over again. I was on Vyvanse for a few years but the prescribing doc put me in the max dose immediately and it was maxing out my BP. Had no idea what he had done until recently. He’s no longer practicing thank goodness but I digress",2.0,0.0,,2024-09-17 17:06:49,https://www.fishbowlapp.com/post/struggling-with-my-adhd-and-anxiety-arent-we-all-recently-i-have-had-problems-with-trying-to-start-new-tasks-or-complete-others,1220
Anxiety,,,The Worklife Bowl,6 months,I'm curious how many people get prescriptions for Xanax how often your doctor makes you visit them. I probably take around four pills a month if I can't sleep or get anxiety. At my annual physical I was billed this insane amount of money just to discuss it. Now they want me to go back in April for a follow up.,2.0,0.0,,2024-09-17 17:07:13,https://www.fishbowlapp.com/post/im-curious-how-many-people-get-prescriptions-for-xanax-how-often-your-doctor-makes-you-visit-them-i-probably-take-around,1221
Anxiety,,,Career Advice for Students,a year,"Hi guys! I'm currently a senior at depaul. I just applied for the Marriott voyager program and I'm almost to the virtual interview in the process. I'm super nervous about it. Would anyone have any tips on managing anxiety? I really want this and I think I have a good chance, I'm just trying to stay modest with my expectations/excitement.",5.0,0.0,,2024-09-17 17:07:47,https://www.fishbowlapp.com/post/hi-guys-im-currently-a-senior-at-depaul-i-just-applied-for-the-marriott-voyager-program-and-im-almost-to-the-virtual-interview-in,1222
Anxiety,,,Depression/Anxiety Talk,6 months,"I always feel my anxiety levels going up when I do recovery, and someone messes up the work I just did. I want to yell what you are doing but don't",2.0,0.0,,2024-09-17 17:08:21,https://www.fishbowlapp.com/post/i-always-feel-my-anxiety-levels-going-up-when-i-do-recovery-and-someone-messes-up-the-work-i-just-did-i-want-to-yell-what-you,1223
Anxiety,an Administrative Assistant,,Depression/Anxiety Talk,a year,"So, I made a post here a couple weeks ago about finally setting up an interview after ignoring sooo many others because of my anxiety and low self confidence.

Well, the interview never happened. I emailed her , and no response. I prepared, more like over-prepared, for the interview for a week. It’s just so disheartening because it was a huge accomplishment to even set up the interview for me.

I guess they aren’t interested anymore… back to square one…",6.0,0.0,,2024-09-17 17:08:55,https://www.fishbowlapp.com/post/so-i-made-a-post-here-a-couple-weeks-ago-about-finally-setting-up-an-interview-after-ignoring-sooo-many-others-because-of,1224
Anxiety,a Communications Specialist,,PR and Communications,2 months,These anxiety memes really speak to my soul hahaha! This is exactly how I feel when I get an unexpected meeting request from a higher-up.,1.0,0.0,,2024-09-17 17:09:19,https://www.fishbowlapp.com/post/these-anxiety-memes-really-speak-to-my-soul-hahaha-this-is-exactly-how-i-feel-when-i-get-an-unexpected-meeting-request-from-a,1225
Anxiety,an Associate,,ADHD Professionals,a month,Has anyone been on Dyvanel for a while? I have been on a few months. I can’t decide if it’s right for me. I love that it doesn’t give me physical anxiety symptoms but I am not sure if it works well enough.,,0.0,,2024-09-17 17:09:42,https://www.fishbowlapp.com/post/has-anyone-been-on-dyvanel-for-a-while-i-have-been-on-a-few-months-i-cant-decide-if-its-right-for-me-i-love-that-it-doesnt-give,1226
Anxiety,a Senior Consultant,,Consulting,4 months,"A big company have recently integrated my boutique consultancy. After a long project, it took me 3 months to find a new one. I've finished it recently and tomorrow is my 2nd week on the bench. I've got positive feedback from clients and AD-level but the project that has just finished meant I had no time to network, update a profile, and learn. I planned to use the bench time for decompression & learning, but 60-day bench policy email on Friday has caused me huge anxiety. How to navigate this?",2.0,0.0,,2024-09-17 17:10:16,https://www.fishbowlapp.com/post/a-big-company-have-recently-integrated-my-boutique-consultancy-after-a-long-project-it-took-me-3-months-to-find-a-new-one,1227
Anxiety,a Senior Manager,,Kpmg moms,a year,My anxiety around work is increasing a lot these days. I need a reminder it's just work even if I screw up a meeting it's not end of the world.,1.0,0.0,,2024-09-17 17:10:39,https://www.fishbowlapp.com/post/my-anxiety-around-work-is-increasing-a-lot-these-days-i-need-a-reminder-its-just-work-even-if-i-screw-up-a-meeting-its-not-end,1228
Anxiety,a Project Manager,,Project Management - Advertising,a month,"A company reached out to me about a PM role. I was laid off in February but I was able to get a freelance job that turned into contract immediately as a Sr PM until the end of the year.

The top of the pay range salary is $25k less than I’m making now but the company does really cool work. Any tips to help negotiate more money? I would love to stay a Sr PM. Being perm temp gives me anxiety and I don’t know if my current employer would bring me on full time/TBD what 2025 even looks like.",4.0,2.0,,2024-09-17 17:11:03,https://www.fishbowlapp.com/post/a-company-reached-out-to-me-about-a-pm-role-i-was-laid-off-in-february-but-i-was-able-to-get-a-freelance-job-that-turned-into-contract,1229
Anxiety,,,Depression/Anxiety Talk,4 months,I have been seeing a therapist for years now and I am heavily medicated for anxiety and depression. We have come to realize that once I get rid of the bad I start to get better. One of my main issues is my work and lack of money I make. I have tried for years to get a job that pays livable wage in my state but I keep looking passed over and I’m not really sure why. If things don’t get better soon I’m afraid I’m going to go down that rabbit hole that I am trying so hard not too.,,0.0,,2024-09-17 17:11:26,https://www.fishbowlapp.com/post/i-have-been-seeing-a-therapist-for-years-now-and-i-am-heavily-medicated-for-anxiety-and-depression-we-have-come-to-realize,1230
Anxiety,a Painter,,Depression/Anxiety Talk,a month,"I have severe social and general anxiety disorders. Along with ocd. Which I believe both go hand- in- hand.
But I also believe that my life situation effects my moods and makes my mental illnesses worse/ better.

I am looking for any painters job in the Central, N.J..",1.0,0.0,,2024-09-17 17:12:11,https://www.fishbowlapp.com/post/i-have-severe-social-and-general-anxiety-disorders-along-with-ocd-which-i-believe-both-go-hand-in-hand-but-i-also-believe,1231
