Neurodiversity,Posted By,Employer,Post Type,Time Posted,Content,Likes,Comments,Shares,Timestamp Collected,Post URL,Post ID
ADHD,a Manager 1,,ADHD Consultants,2 months,I suspect I have ADHD. Have been looking into getting tested. $3500 OOP. But I’m also wary that if I return a positive test that’ll negatively affect my insurance? What do you all think?,1.0,5.0,2.0,2024-09-18 17:49:42,https://www.fishbowlapp.com/post/i-suspect-i-have-adhd-have-been-looking-into-getting-tested-3500-oop-but-im-also-wary-that-if-i-return-a-positive-test,494
ADHD,an Associate Attorney 1,,ADHD Professionals,9 months,I’m an adult with adhd and haven’t been on meds since I was 13. I was wondering where I can find help without having insurance? I’ve also been through a lot of stuff.,2.0,6.0,,2024-09-18 18:02:46,https://www.fishbowlapp.com/post/im-an-adult-with-adhd-and-havent-been-on-meds-since-i-was-13-i-was-wondering-where-i-can-find-help-without-having-insurance,496
ADHD,a Senior Associate 1,,Consulting,10 months,"For anyone with legit ADHD, does insurance normally cover online providers and their Rx's?",3.0,8.0,,2024-09-18 18:03:22,https://www.fishbowlapp.com/post/for-anyone-with-legit-adhd-does-insurance-normally-cover-online-providers-and-their-rxs,497
ADHD,a Manager,,ADHD Professionals,7 months,"Hello, Has anyone here tired hyperbaric oxygen therapy for ADHD? How was the experience, did the effects last long ?",5.0,9.0,,2024-09-18 18:03:51,https://www.fishbowlapp.com/post/hello-has-anyone-here-tired-hyperbaric-oxygen-therapy-for-adhd-how-was-the-experience-did-the-effects-last-long,498
ADHD,a Marketing Coordinator 1,,Advertising,5 months,"Hi everyone,

I'm a MBA candidate from HBS, currently working on a startup to bring accessible ADHD support for adults. This topic is deeply personal to me, as I have ADHD myself and have experienced challenges in getting the right care.

I would be very appreciative if you could fill out this survey, in an effort to gather meaningful insights on the care journey of fellow ADHDers.

Survey link: forms.gle/L6vQLNcM3rLALjhK9

If you have any Qs - happy to chat: zzhou@mba2024.hbs.edu

Thank you!!",8.0,3.0,1.0,2024-09-18 18:04:21,https://www.fishbowlapp.com/post/hi-everyone-im-a-mba-candidate-from-hbs-currently-working-on-a-startup-to-bring-accessible-adhd-support-for-adults-this-uv8k-5,499
ADHD,an Accountant,,ADHD Professionals,a year,"I was wondering what the favorite movie genre for ADHD people is ? I always thought I didn't like movies, because I get distracted midway and just zone out. Apparently I do so well with thrillers. Lol. Got me thinking if it was an ADHD thing",2.0,4.0,,2024-09-18 18:04:34,https://www.fishbowlapp.com/post/i-was-wondering-what-the-favorite-movie-genre-for-adhd-people-is-i-always-thought-i-didnt-like-movies-because-i-get-distracted,500
ADHD,a Managing Director,,Consulting,9d,Has anyone here requested or granted a request for work accommodations for those with ADHD or short term anxiety/depression? I’m curious what that looks like. Physical accommodations are pretty clear cut but I haven’t run into mental disability requests yet.,1.0,3.0,,2024-09-18 18:04:57,https://www.fishbowlapp.com/post/has-anyone-here-requested-or-granted-a-request-for-work-accommodations-for-those-with-adhd-or-short-term-anxietydepression-im-curious,501
ADHD,an Associate Consultant,,ADHD Consultants,6 months,"Has anyone found any apps that actually help with ADHD? I see them advertised all the time, but I'm hesitant to invest my time into a gimmick.",1.0,3.0,,2024-09-18 18:05:20,https://www.fishbowlapp.com/post/has-anyone-found-any-apps-that-actually-help-with-adhd-i-see-them-advertised-all-the-time-but-im-hesitant-to-invest-my-time,502
ADHD,an Associate,,Lawyers with ADHD,4 months,Anyone here from Goodwin that participated in this program for lawyers with ADHD? Would love to hear about it as I’m hoping to replicate it/make something similar happen in my own firm.,5.0,4.0,,2024-09-18 18:12:45,https://www.fishbowlapp.com/post/anyone-here-from-goodwin-that-participated-in-this-program-for-lawyers-with-adhd-would-love-to-hear-about-it-as-im-hoping-cadc-5,504
ADHD,an Associate Consultant,,ADHD Consultants,7 months,I love podcasts but have really only listened to ones that are more entertainment-focused so far. Any one know of any that have good advice and insights about life/work with ADHD?,2.0,5.0,1.0,2024-09-18 18:13:09,https://www.fishbowlapp.com/post/i-love-podcasts-but-have-really-only-listened-to-ones-that-are-more-entertainment-focused-so-far-any-one-know-of-any-that,505
ADHD,a MBA Candidate,,ADHD Consultants,2 months,"How do you recommend I reach back out to consultants who supported me through the internship recruiting process if my communications dropped off and I haven't been in touch since January?

My mental health wasn't great this past year, and I was embarrassed about striking out of consulting (my ADHD not being great with emails doesn't help either), but I genuinely loved getting to know them and have been wanting to reach out to thank them for a while now. Just been struggling with the approach.",2.0,5.0,,2024-09-18 18:13:23,https://www.fishbowlapp.com/post/how-do-you-recommend-i-reach-back-out-to-consultants-who-supported-me-through-the-internship-recruiting-process-if-my-communications,506
ADHD,a Consultant,,ADHD Consultants,5 months,Do you feel your ADHD impacts your performance in client meetings?,1.0,4.0,,2024-09-18 18:13:51,https://www.fishbowlapp.com/post/do-you-feel-your-adhd-impacts-your-performance-in-client-meetings,507
ADHD,a Human Resources Generalist,,Human Resources,a year,"This might be a really silly question. I’m filling out paperwork for my new job and I always get stuck on the Self-Identification of Disabilities. I have Diagnosed depression, anxiety, ADHD and PTSD. However, I do not really know if I can say whether or not it affects “major life activities”. I have never received benefits from the state.

Any help and guidance would be appreciated. ❤️",1.0,4.0,,2024-09-18 18:14:15,https://www.fishbowlapp.com/post/this-might-be-a-really-silly-question-im-filling-out-paperwork-for-my-new-job-and-i-always-get-stuck-on-the-self-identification-of-disabilities,508
ADHD,a Business Analyst 1,,ADHD Consultants,3 months,"Im moving to a new role “ chief of staff to global CDO” and I’m losing my mind. I’ve been in consulting all my life so I’m used to doing the assigned work. Now that I have to prioritise for myself, for my boss, track progress and run multiple things in parallel - what systems, tools, best practices I should put in place to ensure it doesn’t screw up my ADHD brain and my life!! Anyone who’s doing this and thriving?",1.0,4.0,,2024-09-18 18:14:43,https://www.fishbowlapp.com/post/im-moving-to-a-new-role-chief-of-staff-to-global-cdo-and-im-losing-my-mind-ive-been-in-consulting-all-my-life-so-im-used-to-doing,509
ADHD,a Manager,,ADHD Consultants,a year,"Do any of you here share these behaviors? Im planning on talking to a medical professional about ADHD but just wanted to get reactions from you guys. Maybe these are ridiculous and not signs of ADHD: opening a kitchen cabinet and forgetting to close it, being hyper focused at work and not doing anything else like taking out the trash or doing the dishes, working on 5 things but never fully reviewing and perfecting one of them (everything is 80-90% complete)",4.0,3.0,,2024-09-18 18:15:06,https://www.fishbowlapp.com/post/do-any-of-you-here-share-these-behaviors-im-planning-on-talking-to-a-medical-professional-about-adhd-but-just-wanted-to,510
ADHD,an Operator,,ADHD Professionals,5d,Has anyone tried TMS for memory loss or other ADHD symptoms? My psychiatrist keeps recommending it and I can't tell if she's pushing it because it's expensive or because it would actually help me. Has anyone had good results?,4.0,6.0,2.0,2024-09-18 18:15:28,https://www.fishbowlapp.com/post/has-anyone-tried-tms-for-memory-loss-or-other-adhd-symptoms-my-psychiatrist-keeps-recommending-it-and-i-cant-tell-if-shes,511
ADHD,a National Recruitment Manager,,ADHD Professionals,2 months,"I hope all NDs read this 💞

You got to trust yourself. Often with ADHD, we are taught to question ourselves and constantly criticized for not fitting the mold society wants us to fit.

We got to realize it's not meant for us to fit. After all the mold is just to be a cog in the system for the 1%, nothing else.

See we, ND people are highly intelligent, highly creative, innovative thinkers. We aren't the fold, we are above it. We think outside of the box, innovate and creative.

Cont....",6.0,4.0,1.0,2024-09-18 18:15:47,https://www.fishbowlapp.com/post/i-hope-all-nds-read-this-you-got-to-trust-yourself-often-with-adhd-we-are-taught-to-question-ourselves-and-constantly-criticized,512
ADHD,an Investigator,,ADHD Professionals,a year,Anyone else have a non verbal learning disorder/disability (NVLD)? It often gets misdiagnosed as ADHD or with ADHD. It makes my life in corporate very hard I take a lot of things very literally and miss social cues. Where do you fit in?,9.0,4.0,1.0,2024-09-18 18:16:05,https://www.fishbowlapp.com/post/anyone-else-have-a-non-verbal-learning-disorderdisability-nvld-it-often-gets-misdiagnosed-as-adhd-or-with-adhd-it-makes,513
ADHD,a Senior Associate,,Accounting,5 months,"Question for anyone with autism spectrum disorder (ASD) - How has a diagnosis helped you, especially at work? I suspect I have ASD (""self-diagnosed"") and wondering if it's worth getting diagnosed as an adult. I'm already formally diagnosed with ADHD and there is some overlap on symptoms.",2.0,3.0,,2024-09-18 18:16:18,https://www.fishbowlapp.com/post/question-for-anyone-with-autism-spectrum-disorder-asd-how-has-a-diagnosis-helped-you-especially-at-work-i-suspect-i-have,514
ADHD,an Analyst,,Staying Healthy,7 months,"I unfortunately think I have issues related to mental health and cognitive abilities. I failed a few classes in college due to Generalized Anxiety Disorder but now I’m starting to think I have something bigger like bipolar disorder, or ADHD, or some form of autism. Is there a specialist who can help me get tested for these issues?",5.0,6.0,,2024-09-18 18:16:41,https://www.fishbowlapp.com/post/i-unfortunately-think-i-have-issues-related-to-mental-health-and-cognitive-abilities-i-failed-a-few-classes-in-college,515
ADHD,a Senior Associate,,MBA Applicants,10 months,Has anyone received GMAT testing accommodations? I have ADHD & received accommodations as undergrad. Looking to understand the process for the GMAT.,1.0,5.0,,2024-09-18 18:17:05,https://www.fishbowlapp.com/post/has-anyone-received-gmat-testing-accommodations-i-have-adhd-received-accommodations-as-undergrad-looking-to-understand-the,516
ADHD,a Data Analyst,,ADHD Professionals,a year,"Hi, I'm pretty sure I have undiagnosed ADHD. I have a lot of trouble paying attention to meetings and even conversations. I often find myself misunderstanding questions coworkers ask me and answering with the wrong thing. I also overthink when responding to slacks, and often delay answering if I don't think my answer is perfect when they probably just wanted a status update. Then I go into a self hate spiral over how incompetent I am. How do I fix this? 😭",5.0,6.0,,2024-09-18 18:17:28,https://www.fishbowlapp.com/post/hi-im-pretty-sure-i-have-undiagnosed-adhd-i-have-a-lot-of-trouble-paying-attention-to-meetings-and-even-conversations-i,517
ADHD,an Attorney,,Lawyers with ADHD,8 months,I told another associate I have ADHD and she was like doesn't everyone but then actually told people about it and I'm wondering if I can turn this around?,1.0,6.0,,2024-09-18 18:17:57,https://www.fishbowlapp.com/post/i-told-another-associate-i-have-adhd-and-she-was-like-doesnt-everyone-but-then-actually-told-people-about-it-and-im-wondering-if-i,518
ADHD,a Vice President,,ADHD Professionals,a month,"Just started executive ADHD coaching last week with a coach who is neurodivergent. I’m incredibly excited to goal set with her this week and if anyone is interested on the progress and if the coaching is worth it after 3 months , DM me and I can start a dialogue to keep you posted!",6.0,8.0,,2024-09-18 18:18:24,https://www.fishbowlapp.com/post/just-started-executive-adhd-coaching-last-week-with-a-coach-who-is-neurodivergent-im-incredibly-excited-to-goal-set-with,519
ADHD,a Vice President 1,,ADHD Professionals,4 months,"Our startup focused on providing behavioral therapy for adults with ADHD is running subsidized ADHD therapy research.

For a limited time, we’re offering coaching sessions with licensed occupational therapists to learn more about managing adult ADHD.

The subsidized cost will be $10 per 50 minute session (pay as you go).

You can book a short intro call here: calendly.com/ziqunzhou/evoai-beta-kickoff. Pick any time - we’ll work with your schedule if anything comes up!",6.0,2.0,1.0,2024-09-18 18:18:48,https://www.fishbowlapp.com/post/our-startup-focused-on-providing-behavioral-therapy-for-adults-with-adhd-is-running-subsidized-adhd-therapy-research,520
